ACCOUNT_ID,INIT_BALANCE,IS_MULE,in_tx_count,out_tx_count,in_out_ratio,unique_in_counterparties,unique_out_counterparties,unique_total_counterparties,counterparty_reuse_ratio,pass_through_ratio,fan_in_score,fan_out_score,amount_sum,amount_mean,amount_std,amount_max,amount_cv,amount_in_sum,amount_out_sum,amount_in_out_ratio,first_tx_step,last_tx_step,active_span_steps,tx_per_active_step,max_step_tx_count,max_step_amount,burst_tx_ratio,burst_amount_ratio,median_inter_tx_gap_steps,rapid_in_out_count,two_hop_out_count,two_hop_in_count,cycle_count_2hop,shared_counterparty_count,chain_middle_score,sink_score,source_score,simple_anomaly_score,simple_rule_score
140,500.73,0,60,180,0.3333333333333333,3,1,4,0.9833333333333333,0.25,0.25,0.75,97527.8,406.3658333333333,168.44379415986873,500.73,0.4145126886730604,7396.400000000001,90131.40000000001,0.08206241110201327,0,199,200,1.2,3,698.58,0.0125,0.007162880737594819,1.0,110,4,23,0,0,0.75,0.0625,0.5625,0.5480283760907185,0.08
141,407.88,1,67,178,0.37640449438202245,6,2,7,0.9714285714285714,0.27346938775510204,0.27346938775510204,0.726530612244898,4126763.57,16843.932938775506,239449.88554604945,3753475.5,14.21579428132398,4054553.0,72210.56999999999,56.14902361247115,0,199,200,1.225,3,3753883.38,0.012244897959183673,0.9096434327591004,1.0,90,16,45,1,1,0.7142857142857143,0.07478550603915034,0.5278467305289464,0.6341327957166727,0.08
142,420.18,0,74,176,0.42045454545454547,4,1,4,0.984,0.296,0.296,0.704,16863087.57,67452.35028,467807.5334134092,5410646.0,6.935377810728661,16789137.65,73949.92,227.0338852293552,0,199,200,1.25,4,5411076.55,0.016,0.3208829063798783,1.0,139,17,44,1,1,0.0,0.08761600000000001,0.49561599999999995,0.6715194318648631,0.08
143,597.65,0,200,176,1.1363636363636365,2,1,2,0.9946808510638298,0.46808510638297873,0.5319148936170213,0.46808510638297873,187012.4,497.37340425531903,109.72814125900304,597.65,0.22061521649572516,81826.0,105186.4,0.7779142550748006,0,199,200,1.88,2,1032.6,0.005319148936170213,0.0055215589982268555,1.0,332,7,8,1,1,0.0,0.282933454051607,0.21910366681756452,0.6938705418863165,0.2
144,439.87,1,280,181,1.5469613259668509,6,2,7,0.9848156182212582,0.3926247288503254,0.6073752711496746,0.3926247288503254,197851.32,429.178568329718,156.6829821767736,572.0,0.3650764361010714,118672.6,79178.72,1.4987941204404416,0,199,200,2.305,4,1180.68,0.008676789587852495,0.005967511361561803,0.0,502,16,44,1,1,0.7142857142857143,0.36890472000414076,0.15415417770479153,0.7252887958709241,0.2
145,471.71,0,23,180,0.12777777777777777,2,1,3,0.9852216748768473,0.11330049261083744,0.11330049261083744,0.8866995073891626,2604348.48,12829.302857142864,157672.96194915104,2238515.0,12.290064682771503,2519442.48,84906.0,29.673314960073494,1,199,199,1.020100502512563,2,2238986.7,0.009852216748768473,0.8597108709507263,1.0,46,2,10,0,0,0.6666666666666666,0.012837001625858427,0.7862360164041836,0.5607264439521252,0.18
146,546.32,0,35,179,0.19553072625698323,3,1,3,0.985981308411215,0.16355140186915887,0.16355140186915887,0.8364485981308412,241264.82,1127.4057009345795,9524.001288191146,140104.46,8.44771432350935,143473.53999999998,97791.28000000001,1.467140423972362,2,199,198,1.0808080808080809,2,140650.78,0.009345794392523364,0.5829726024705963,1.0,69,21,25,1,1,0.0,0.0267490610533671,0.6996462573150494,0.5311792631978833,0.08
147,567.67,0,63,179,0.35195530726256985,4,1,4,0.9834710743801653,0.2603305785123967,0.2603305785123967,0.7396694214876033,2382159.4,9843.633884297522,144788.2922731816,2257484.25,14.70882541701867,2280548.26,101611.14,22.443880267458862,0,199,200,1.21,3,2258051.91,0.012396694214876033,0.9479012655492325,1.0,118,17,42,1,1,0.0,0.06777201010859915,0.5471108530838057,0.6178782569755625,0.08
148,583.7,0,23,180,0.12777777777777777,3,1,3,0.9852216748768473,0.11330049261083744,0.11330049261083744,0.8866995073891626,747993.5700000001,3684.69738916256,39917.93348118595,568346.5,10.833436036997954,642927.57,105066.00000000001,6.119273313916965,0,199,200,1.015,2,568346.5,0.009852216748768473,0.7598280557411743,1.0,45,14,23,1,1,0.0,0.012837001625858427,0.7862360164041836,0.534014656094508,0.08
149,433.88,0,35,180,0.19444444444444445,2,1,3,0.986046511627907,0.16279069767441862,0.16279069767441862,0.8372093023255814,80728.3,375.480465116279,134.00055615909383,433.88,0.3568775704951693,2629.9,78098.4,0.033674185386640444,0,199,200,1.075,2,450.62,0.009302325581395349,0.005581933473143866,1.0,47,3,6,0,0,0.6666666666666666,0.026500811249323953,0.7009194159004867,0.5073958886718904,0.08
150,534.53,0,41,178,0.2303370786516854,2,1,3,0.9863013698630136,0.1872146118721461,0.1872146118721461,0.8127853881278538,104373.04999999999,476.58926940639265,140.12089586139703,534.53,0.2940076599624707,9226.710000000001,95146.34,0.09697388254766291,3,199,197,1.1116751269035532,3,910.64,0.0136986301369863,0.008724857614106324,1.0,65,1,48,0,0,0.6666666666666666,0.035049310898438324,0.6606200871541461,0.5233807136675106,0.08
151,593.31,1,81,181,0.44751381215469616,7,3,9,0.9656488549618321,0.30916030534351147,0.30916030534351147,0.6908396946564885,22853803.1,87228.25610687025,616999.2118088404,8031165.5,7.073386988877845,22747573.76,106229.34,214.13645006172496,0,199,200,1.31,4,8031766.109999999,0.015267175572519083,0.35144111791179294,1.0,152,15,44,1,1,1.3333333333333333,0.09558009440009324,0.4772594837130703,0.6876271623647908,0.08
152,411.61,0,20,177,0.11299435028248588,1,1,1,0.9949238578680203,0.10152284263959391,0.10152284263959391,0.8984771573604061,75040.0,380.9137055837563,91.28850248116366,411.6,0.23965664963738328,2186.8,72853.2,0.030016526384565128,3,199,197,1.0,1,411.6,0.005076142131979695,0.005485074626865672,1.0,20,6,4,1,1,0.0,0.010306887577623745,0.807261202298436,0.48149984031131016,0.08
153,535.24,0,78,180,0.43333333333333335,4,1,5,0.9806201550387597,0.3023255813953488,0.3023255813953488,0.6976744186046512,104550.16,405.23317829457363,203.63840451968974,535.23,0.5025215491404313,8208.76,96341.40000000001,0.08520490671715378,0,199,200,1.29,3,745.37,0.011627906976744186,0.0071293052062282826,1.0,151,2,35,0,0,0.8,0.09140075716603568,0.48674959437533805,0.5731431883876463,0.08
154,569.08,0,21,179,0.11731843575418995,2,1,2,0.99,0.105,0.105,0.895,820160.29,4100.801449999999,41371.118582477415,576856.56,10.088544663013964,718294.9700000001,101865.32,7.051418186287542,2,199,198,1.0101010101010102,2,577425.64,0.01,0.7040399871103245,1.0,34,3,40,1,1,0.0,0.011024999999999998,0.801025,0.5334633410116353,0.08
155,468.46,0,44,180,0.24444444444444444,3,1,3,0.9866071428571429,0.19642857142857142,0.19642857142857142,0.8035714285714286,334529.52,1493.4353571428578,16385.50256358801,246168.45,10.971685172189623,250208.52000000002,84321.0,2.967333404489985,1,199,199,1.1256281407035176,2,246636.90000000002,0.008928571428571428,0.7372649803820004,1.0,84,18,42,1,1,0.0,0.03858418367346938,0.6457270408163266,0.5515544366149491,0.08
156,450.14,0,43,180,0.2388888888888889,4,1,4,0.9820627802690582,0.19282511210762332,0.19282511210762332,0.8071748878923767,1535509.55,6885.69304932735,96003.57271478939,1437276.37,13.942470572975626,1454484.35,81025.2,17.951012154243372,0,199,200,1.115,2,1437726.51,0.008968609865470852,0.9363188330544736,1.0,65,10,32,1,1,0.0,0.0371815238593175,0.6515312996440709,0.5807941591998855,0.08
157,519.36,0,16,177,0.0903954802259887,1,1,2,0.9896373056994818,0.08290155440414508,0.08290155440414508,0.917098445595855,92350.07,478.49777202072545,135.87588591341847,519.35,0.28396346620300084,425.12,91924.95,0.004624642167333244,4,199,196,0.9846938775510204,2,545.9200000000001,0.010362694300518135,0.005911419449925702,1.0,26,2,2,0,0,0.5,0.006872667722623424,0.8410695589143333,0.4795505959355,0.08
158,488.46,0,61,177,0.3446327683615819,3,1,4,0.9831932773109243,0.25630252100840334,0.25630252100840334,0.7436974789915967,95525.9,401.3693277310923,157.17124273621283,488.45,0.39158757751791573,9070.25,86455.65,0.1049121717319805,4,199,196,1.2142857142857142,3,755.86,0.012605042016806723,0.007912618462636835,1.0,115,3,23,0,0,0.75,0.06569098227526303,0.5530859402584564,0.5509907439415839,0.08
159,434.96,0,40,180,0.2222222222222222,2,1,3,0.9863636363636363,0.18181818181818182,0.18181818181818182,0.8181818181818182,84310.4,383.2290909090908,110.09949471063521,434.95,0.28729419901150693,6019.4,78291.0,0.0768849548479391,0,199,200,1.1,2,563.92,0.00909090909090909,0.0066886172998823394,1.0,60,1,34,0,0,0.6666666666666666,0.033057851239669415,0.6694214876033058,0.5160470366668759,0.08
160,147.16,0,24,100,0.24,3,5,8,0.935483870967742,0.1935483870967742,0.1935483870967742,0.8064516129032258,1007829.64,8127.658387096776,73607.66055687526,805291.56,9.056441234505199,993113.64,14716.0,67.48529763522697,0,193,194,0.6391752577319587,5,805291.56,0.04032258064516129,0.7990354004670869,0.0,5,41,35,0,0,1.875,0.03746097814776275,0.6503642039542142,0.48825112374428126,0.08
161,140.99,0,20,100,0.2,1,5,6,0.95,0.16666666666666666,0.16666666666666666,0.8333333333333334,16942.2,141.18500000000003,0.4360332556124544,142.16,0.0030883823041573414,2843.2,14099.0,0.20165969217675012,5,196,192,0.625,5,704.95,0.041666666666666664,0.04160911806022831,0.0,0,37,5,0,0,0.8333333333333334,0.02777777777777777,0.6944444444444445,0.3952602059830955,0.08
162,156.91,0,25,100,0.25,3,5,8,0.9359999999999999,0.2,0.2,0.8,1882580.36,15060.64288,165731.30002977318,1860558.12,11.004264648613272,1866889.36,15691.0,118.9783544707157,1,199,199,0.628140703517588,6,1860558.12,0.048,0.9883020982966166,0.0,55,39,22,0,0,1.875,0.039999999999999994,0.6400000000000001,0.5002782173818329,0.18
163,150.86,0,4,100,0.04,3,5,8,0.9230769230769231,0.038461538461538464,0.038461538461538464,0.9615384615384616,247880.62,2383.4674999999993,17571.29846924375,174643.06,7.372157778213361,232794.62,15086.000000000002,15.431169296036058,3,193,191,0.5445026178010471,6,175397.36,0.057692307692307696,0.7075880316904161,0.0,5,27,20,0,0,1.875,0.0014792899408284015,0.9245562130177515,0.408541287772748,0.0
164,131.14,0,68,100,0.68,4,5,9,0.9464285714285714,0.40476190476190477,0.40476190476190477,0.5952380952380952,424290.22,2525.537023809524,31059.339657871613,403900.12,12.298112981539926,411177.22,13113.0,31.35645695111721,0,192,193,0.8704663212435233,6,404053.04,0.03571428571428571,0.9523034492758282,0.0,150,39,51,0,0,2.2222222222222223,0.16383219954648526,0.3543083900226757,0.5560273695309179,0.08
165,135.72,0,223,100,2.23,4,5,8,0.9752321981424149,0.30959752321981426,0.6904024767801857,0.30959752321981426,2483999.03,7690.399473684211,122547.8176040133,2199824.5,15.935169300809385,2470427.03,13572.0,182.02380120837014,0,199,200,1.615,7,2199824.5,0.021671826625386997,0.8855979706240064,1.0,270,27,24,1,1,1.5,0.4766555799442149,0.09585062638384344,0.684029857127102,0.08
166,183.77,0,203,100,2.03,3,5,7,0.976897689768977,0.33003300330033003,0.66996699669967,0.33003300330033003,2016854.55,6656.285643564359,101981.11010176818,1774864.37,15.321023700412976,1998477.55,18377.0,108.74884638406704,0,199,200,1.515,6,1775369.7300000002,0.019801980198019802,0.8802666161523647,1.0,195,42,18,1,1,1.1428571428571428,0.4488557766667756,0.10892178326743565,0.6709513431470564,0.08
167,125.09,1,76,101,0.7524752475247525,4,5,9,0.9491525423728814,0.4293785310734463,0.4293785310734463,0.5706214689265536,8675365.57,49013.3648022599,407185.49431252957,4610323.5,8.307642128943474,8662853.290000001,12512.28,692.3481004261414,1,194,194,0.9123711340206185,7,4610331.62,0.03954802259887006,0.5314279361255781,0.0,121,78,44,0,0,2.2222222222222223,0.18436592294679052,0.3256088607998978,0.6308508023334087,0.08
168,156.06,0,22,100,0.22,2,5,7,0.9426229508196722,0.18032786885245902,0.18032786885245902,0.819672131147541,738061.77,6049.686639344265,64873.21886131763,719655.0,10.72340151296652,722456.77,15605.000000000002,46.296492790772184,0,194,195,0.6256410256410256,5,719655.0,0.040983606557377046,0.9750606646378662,0.0,0,43,10,0,0,1.4285714285714286,0.03251814028486966,0.6718624025799517,0.4764135973595579,0.08
169,101.24,0,20,100,0.2,1,5,5,0.9583333333333334,0.16666666666666666,0.16666666666666666,0.8333333333333334,12147.6,101.23,0.0,101.23,0.0,2024.6000000000001,10123.0,0.2,5,195,191,0.6282722513089005,6,607.38,0.05,0.049999999999999996,0.0,100,39,0,1,1,0.0,0.02777777777777777,0.6944444444444445,0.38902231619887734,0.08
170,174.16,0,78,100,0.78,4,5,9,0.949438202247191,0.43820224719101125,0.43820224719101125,0.5617977528089888,28601.64,160.68337078651686,40.52910162494894,177.58,0.2522295955490983,11185.64,17416.0,0.6422622875516766,3,196,194,0.9175257731958762,5,870.8,0.028089887640449437,0.030445806604096827,0.0,35,35,33,0,0,2.2222222222222223,0.1920212094432521,0.3156167150612297,0.5149555785966136,0.08
171,133.59,0,26,100,0.26,3,5,8,0.9365079365079365,0.20634920634920634,0.20634920634920634,0.7936507936507936,3503557.5500000003,27806.012301587307,185207.98548106424,1608140.5,6.660717238857426,3490199.5500000003,13358.000000000002,261.28159529869737,1,199,199,0.6331658291457286,5,1608140.5,0.03968253968253968,0.45900216481387607,0.0,0,20,10,0,0,1.875,0.042579994960947345,0.6298815822625347,0.5154480128009886,0.08
172,104.57,0,71,100,0.71,3,5,8,0.9532163742690059,0.4152046783625731,0.4152046783625731,0.5847953216374269,14498.81,84.7883625730994,52.10260664823839,172.0,0.614501861659596,4042.81,10456.0,0.38664977046671767,6,196,191,0.8952879581151832,8,718.23,0.04678362573099415,0.049537168912483165,0.0,155,51,37,0,0,1.875,0.17239492493416778,0.34198556820902154,0.4924208448870074,0.08
173,128.09,0,22,100,0.22,2,5,7,0.9426229508196722,0.18032786885245902,0.18032786885245902,0.819672131147541,1928277.53,15805.553524590166,172002.39330537216,1907825.12,10.882402380769017,1915469.53,12808.000000000002,149.55258666458462,2,194,193,0.6321243523316062,6,1908465.5200000005,0.04918032786885246,0.9897255401819677,0.0,5,43,26,0,0,1.4285714285714286,0.03251814028486966,0.6718624025799517,0.49764630118013636,0.18
174,124.01,0,44,100,0.44,4,5,9,0.9375,0.3055555555555556,0.3055555555555556,0.6944444444444444,3430502.07,23822.93104166667,272264.0873106377,3277626.25,11.428656147912431,3418101.07,12401.0,275.6310837835658,6,197,192,0.75,5,3277640.83,0.034722222222222224,0.9554405632525971,0.0,100,36,30,0,0,2.2222222222222223,0.09336419753086421,0.48225308641975306,0.5576126702318865,0.08
175,195.31,1,11,121,0.09090909090909091,3,6,9,0.9318181818181819,0.08333333333333333,0.08333333333333333,0.9166666666666666,5788131.930000001,43849.484318181814,248557.07167678556,1934196.62,5.668414932162007,5764682.67,23449.260000000002,245.83644302634707,6,196,191,0.6910994764397905,7,1934196.62,0.05303030303030303,0.3341659525718516,0.0,42,37,12,0,0,2.0,0.0069444444444444475,0.8402777777777777,0.5127416045806245,0.18
176,135.22,0,232,100,2.32,5,5,9,0.9728915662650602,0.30120481927710846,0.6987951807228916,0.30120481927710846,123119.19,370.84093373493965,545.6271874773923,9841.56,1.4713240579514397,109597.19,13522.0,8.105102055908889,1,199,199,1.6683417085427135,6,9841.56,0.018072289156626505,0.07993522374538038,1.0,215,35,30,1,1,1.7777777777777777,0.48831470460153875,0.09072434315575555,0.626678444112778,0.08
177,128.79,0,20,100,0.2,1,5,6,0.95,0.16666666666666666,0.16666666666666666,0.8333333333333334,15590.6,129.92166666666665,2.5528442743122577,135.63,0.01964910349296826,2712.6,12878.0,0.21063829787234042,2,194,193,0.6217616580310881,5,643.9,0.041666666666666664,0.04130052724077329,0.0,0,47,15,0,0,0.8333333333333334,0.02777777777777777,0.6944444444444445,0.39287856303064694,0.08
178,135.92,0,21,100,0.21,2,5,7,0.9421487603305785,0.17355371900826447,0.17355371900826447,0.8264462809917356,21620.47,178.6815702479339,422.3431500510633,4804.07,2.3636637481136464,8029.47,13591.0,0.5907931719520271,1,198,198,0.6111111111111112,5,4804.07,0.04132231404958678,0.22220007243135784,0.0,0,62,16,0,0,1.4285714285714286,0.030120893381599616,0.6830134553650707,0.39886787965057646,0.08
179,194.69,1,208,101,2.0594059405940595,5,5,8,0.9741100323624595,0.3268608414239482,0.6731391585760518,0.3268608414239482,3044496.65,9852.739967637537,99522.51902130299,1442595.5,10.100999249771759,3025011.0100000002,19485.64,155.24309234903242,2,199,198,1.5606060606060606,6,1443188.8,0.019417475728155338,0.4740319881777502,1.0,203,17,25,2,2,1.125,0.45311632680847497,0.10683800965637143,0.6847790407173013,0.08
180,326.75,0,56,28,2.0,4,1,5,0.9404761904761905,0.3333333333333333,0.6666666666666666,0.3333333333333333,5026545.9,59839.83214285715,390780.9468622632,3462084.25,6.530448580292504,5017396.9,9149.0,548.409323423325,0,196,197,0.4263959390862944,3,3462084.25,0.03571428571428571,0.6887600986593995,1.0,21,1,22,0,0,0.8,0.4444444444444445,0.11111111111111112,0.5037408519905119,0.08
181,324.22,0,52,22,2.3636363636363638,4,1,5,0.9324324324324325,0.2972972972972973,0.7027027027027027,0.2972972972972973,1349675.13,18238.85310810811,103964.5483579084,655755.12,5.70016917959007,1342542.29,7132.84,188.2198801599363,4,199,196,0.37755102040816324,2,655755.12,0.02702702702702703,0.48586145319281393,2.0,9,3,23,0,0,0.8,0.493791088385683,0.08838568298027757,0.45778027196124554,0.08
182,343.12,0,61,16,3.8125,3,1,4,0.948051948051948,0.2077922077922078,0.7922077922077922,0.2077922077922078,11629.140000000001,151.0277922077922,113.32753419541945,343.11,0.7503753616387194,6139.38,5489.76,1.1183330418816122,4,199,196,0.39285714285714285,2,501.72,0.025974025974025976,0.04314334507968775,2.0,7,1,26,0,0,0.75,0.6275931860347445,0.04317760161916005,0.3449017437994075,0.08
183,277.6,0,64,20,3.2,5,1,6,0.9285714285714286,0.23809523809523808,0.7619047619047619,0.23809523809523808,2290444.23,27267.193214285708,132367.2568620272,915912.43,4.854451128203321,2284892.23,5552.0,411.54398955331413,3,199,197,0.4263959390862944,2,915912.43,0.023809523809523808,0.3998841875316039,2.0,15,6,30,0,0,0.8333333333333334,0.5804988662131518,0.05668934240362813,0.4683887159636708,0.08
184,282.88,0,35,15,2.3333333333333335,3,1,4,0.92,0.3,0.7,0.3,459064.18,9181.2836,59864.57373828637,427610.75,6.5202836930433525,454820.98,4243.2,107.18820230015083,1,193,193,0.25906735751295334,2,427610.75,0.04,0.931483589070269,3.0,8,4,25,0,0,0.75,0.48999999999999994,0.09000000000000001,0.40632435186683963,0.08
185,330.17,0,60,22,2.727272727272727,5,1,6,0.926829268292683,0.2682926829268293,0.7317073170731707,0.2682926829268293,2378767.87,29009.36426829268,176567.058669789,1503527.0,6.086553880905874,2371504.13,7263.740000000001,326.48527204993565,1,199,199,0.4120603015075377,2,1503527.0,0.024390243902439025,0.6320612527863007,2.0,7,28,35,0,0,0.8333333333333334,0.5353955978584176,0.07198096371207616,0.4718857220593728,0.08
186,200.3,0,39,21,1.8571428571428572,4,1,5,0.9166666666666666,0.35,0.65,0.35,6963683.84,116061.39733333334,593015.9366591583,4252382.0,5.109501955727716,6959477.54,4206.3,1654.5366569193827,4,198,195,0.3076923076923077,2,4252382.0,0.03333333333333333,0.6106512153199649,3.0,9,11,14,0,0,0.8,0.42250000000000004,0.12249999999999998,0.48521506125115893,0.08
187,238.46,0,66,21,3.142857142857143,3,1,4,0.9540229885057472,0.2413793103448276,0.7586206896551724,0.2413793103448276,11925.18,137.07103448275862,89.07324010906724,238.46,0.6498326976606517,6917.5199999999995,5007.66,1.381387714022118,1,198,198,0.4393939393939394,3,403.49,0.034482758620689655,0.03383512869407422,2.0,16,10,15,0,0,0.75,0.5755053507728893,0.058263971462544605,0.36296654698496583,0.08
188,266.88,0,195,20,9.75,2,1,3,0.986046511627907,0.09302325581395349,0.9069767441860465,0.09302325581395349,111333.34,517.8294883720929,167.7144292033159,589.78,0.3238796417920537,105995.73999999999,5337.6,19.85831459832134,2,199,198,1.0858585858585859,2,856.66,0.009302325581395349,0.00769455043745207,1.0,40,11,6,0,0,0.6666666666666666,0.8226068144943213,0.008653326122228236,0.5018295820878538,0.08
189,247.88,0,183,21,8.714285714285714,2,1,2,0.9901960784313726,0.10294117647058823,0.8970588235294118,0.10294117647058823,3268096.29,16020.079852941171,211849.74334626715,3030824.0,13.224012944440664,3262890.81,5205.48,626.8184317296389,0,199,200,1.02,3,3031493.6799999997,0.014705882352941176,0.9276023137004937,1.0,37,0,6,1,1,0.0,0.8047145328719724,0.010596885813148785,0.5633475996023802,0.18
190,327.48,0,62,16,3.875,4,1,5,0.9358974358974359,0.20512820512820512,0.7948717948717948,0.20512820512820512,2193855.11,28126.34756410256,244946.0224352798,2177518.5,8.708774641891381,2188615.43,5239.68,417.70020879137655,0,196,197,0.39593908629441626,3,2177869.61,0.038461538461538464,0.9927135115135293,3.0,6,8,32,0,0,0.8,0.6318211702827088,0.04207758053911901,0.4537917675941223,0.08
191,275.73,0,61,13,4.6923076923076925,4,1,5,0.9324324324324325,0.17567567567567569,0.8243243243243243,0.17567567567567569,5922647.37,80035.77527027027,673843.1648168118,5836846.5,8.419274537434443,5919062.88,3584.4900000000002,1651.298477607693,3,199,197,0.3756345177664975,2,5836872.35,0.02702702702702703,0.9855174528143483,2.0,6,9,35,0,0,0.8,0.6795105916727538,0.030861943024105186,0.4636760456099511,0.18
192,375.08,0,61,30,2.033333333333333,4,1,5,0.945054945054945,0.32967032967032966,0.6703296703296703,0.32967032967032966,5195617.5,57094.69780219782,448350.7916256279,4270306.0,7.852757066495393,5184365.4,11252.1,460.7464739915216,0,196,197,0.4619289340101523,3,4270906.23,0.03296703296703297,0.8220209108926899,1.0,16,1,66,0,0,0.8,0.4493418669242845,0.10868252626494386,0.5117998367666418,0.08
193,313.63,0,77,21,3.6666666666666665,4,1,5,0.9489795918367347,0.21428571428571427,0.7857142857142857,0.21428571428571427,22743.67,232.07826530612252,96.45977174635127,389.72,0.41563466367311963,16157.44,6586.23,2.4532152688260207,4,198,195,0.5025641025641026,2,703.35,0.02040816326530612,0.030925088167388995,1.0,24,3,92,0,0,0.8,0.6173469387755102,0.04591836734693878,0.3850883716443851,0.08
194,282.88,0,71,28,2.5357142857142856,4,1,5,0.9494949494949495,0.2828282828282828,0.7171717171717171,0.2828282828282828,29710.1,300.1020202020201,901.4717674722012,9131.51,3.003884368606903,21789.46,7920.639999999999,2.7509721436651584,1,194,194,0.5103092783505154,2,9147.550000000001,0.020202020202020204,0.3078936119366815,1.5,15,1,71,0,0,0.8,0.5143352719110295,0.07999183756759515,0.40603308537900196,0.08
195,280.45,0,58,9,6.444444444444445,3,1,4,0.9402985074626866,0.13432835820895522,0.8656716417910447,0.13432835820895522,3225.35,48.13955223880596,91.59311014029736,280.45,1.9026581237384854,701.3,2524.0499999999997,0.2778471107941602,5,199,195,0.3435897435897436,2,297.82,0.029850746268656716,0.09233726572309982,2.0,5,1,24,0,0,0.75,0.7493873914012029,0.018044107819113395,0.29174734307970923,0.08
196,340.37,0,277,19,14.578947368421053,6,1,7,0.9763513513513513,0.06418918918918919,0.9358108108108109,0.06418918918918919,100389.77,339.1546283783784,191.82536153201676,480.94,0.565598536718203,93922.93,6466.84,14.52377513592419,0,199,200,1.48,5,1021.49,0.016891891891891893,0.010175239967179922,1.0,56,9,63,0,0,0.8571428571428571,0.8757418736303872,0.004120252008765519,0.5509295237943329,0.08
197,283.65,0,81,28,2.892857142857143,5,1,6,0.944954128440367,0.25688073394495414,0.7431192660550459,0.25688073394495414,2431255.0,22305.091743119272,205569.17629512132,2145681.75,9.21624437427099,2423313.08,7941.92,305.1293742571066,0,199,200,0.545,4,2145681.75,0.03669724770642202,0.8825408071140214,1.0,39,3,101,0,0,0.8333333333333334,0.5522262435821901,0.06598771147209831,0.49969414551361224,0.08
198,332.44,0,247,26,9.5,5,1,6,0.978021978021978,0.09523809523809523,0.9047619047619048,0.09523809523809523,1265084.1400000001,4634.007838827839,44799.65397302148,522425.25,9.667582691088723,1256440.7,8643.44,145.3635011060411,0,198,199,1.3718592964824121,3,522862.8,0.01098901098901099,0.41330278632692363,1.0,57,34,45,0,0,0.8333333333333334,0.8185941043083901,0.009070294784580497,0.5950145576797918,0.08
199,209.36,0,66,27,2.4444444444444446,4,1,5,0.946236559139785,0.2903225806451613,0.7096774193548387,0.2903225806451613,150873.4,1622.294623655914,11202.126966009295,105399.43,6.905112550249841,145220.68,5652.72,25.690407449864843,5,197,193,0.48186528497409326,3,105399.43,0.03225806451612903,0.6985951797997526,1.0,44,1,38,0,0,0.8,0.5036420395421437,0.08428720083246617,0.4349764783004232,0.08
200,144.54,0,243,105,2.3142857142857145,4,5,8,0.9770114942528736,0.3017241379310345,0.6982758620689655,0.3017241379310345,84236.15,242.0579022988506,192.10028514498245,416.08,0.7936129468221647,81201.65,3034.5,26.75948261657604,3,199,197,1.766497461928934,8,765.09,0.022988505747126436,0.009082680060757764,1.0,290,40,34,1,1,1.5,0.48758917954815695,0.09103745541022591,0.630809221069437,0.08
201,125.92,1,25,86,0.29069767441860467,4,5,7,0.9369369369369369,0.22522522522522523,0.22522522522522523,0.7747747747747747,20622.02,185.783963963964,1343.4950868351,14254.27,7.231491126412256,18471.33,2150.69,8.588559950527506,1,199,199,0.5577889447236181,6,14403.27,0.05405405405405406,0.6984412778185648,0.0,50,14,28,2,2,0.8571428571428571,0.05072640207775344,0.600275951627303,0.39713471214727925,0.08
202,115.77,0,52,75,0.6933333333333334,3,5,7,0.9448818897637795,0.4094488188976378,0.4094488188976378,0.5905511811023622,4325.01,34.05519685039369,30.3660377232278,103.55,0.8916711847718114,2588.7599999999998,1736.25,1.4910064794816413,3,198,196,0.6479591836734694,6,138.9,0.047244094488188976,0.032115532680849296,0.0,115,38,15,1,1,1.1428571428571428,0.16764833529667061,0.34875069750139503,0.42011801830303125,0.08
203,152.76,0,74,90,0.8222222222222222,4,5,9,0.9451219512195121,0.45121951219512196,0.45121951219512196,0.5487804878048781,8207.18,50.04378048780488,41.52926172724903,129.02,0.8298586022566631,5457.68,2749.5,1.9849718130569196,3,197,195,0.841025641025641,7,305.91,0.042682926829268296,0.0372734605552699,0.0,105,66,18,0,0,2.2222222222222223,0.2035990481856038,0.30116002379535994,0.4782517882604083,0.08
204,148.73,0,11,100,0.11,3,5,8,0.9279279279279279,0.0990990990990991,0.0990990990990991,0.9009009009009009,16234916.08,146260.50522522524,927235.2563378757,8611293.0,6.339614750475766,16231942.08,2974.0,5457.949589778077,1,193,193,0.5751295336787565,6,8611293.0,0.05405405405405406,0.5304180790074031,0.0,20,42,10,0,0,1.875,0.009820631442253062,0.8116224332440549,0.5138876579902968,0.18
205,156.14,0,62,80,0.775,4,5,9,0.9366197183098591,0.43661971830985913,0.43661971830985913,0.5633802816901409,820847.02,5780.612816901407,64996.54368710354,776800.62,11.24388464438685,818349.42,2497.6,327.6543161434978,4,196,193,0.7357512953367875,5,776800.62,0.035211267605633804,0.9463403058952446,0.0,15,39,28,0,0,2.2222222222222223,0.19063677841698073,0.3173973417972625,0.5514659541799805,0.08
206,175.55,0,45,100,0.45,3,5,8,0.9448275862068966,0.3103448275862069,0.3103448275862069,0.6896551724137931,3250197.6,22415.155862068965,243268.331899731,2927842.75,10.852850339148917,3246686.6,3511.0,924.718484762176,1,199,199,0.7286432160804021,6,2927970.44,0.041379310344827586,0.9008592092985361,0.0,20,31,13,0,0,1.875,0.09631391200951248,0.47562425683709875,0.5534057665615613,0.08
